129;195;109;220;land;false;desert;1
130;212;243;242;land;false;desert;1
131;235;186;247;land;false;forest;1
132;254;171;201;land;false;hills;1
133;179;232;91;land;false;plains;1
134;173;200;250;land;false;hills;1
135;168;250;84;land;true;forest;1
136;165;147;204;land;false;desert;1
137;103;235;199;land;false;plains;1
138;71;198;232;land;false;forest;1
139;113;184;248;land;true;forest;1
140;249;219;46;land;false;forest;1
141;185;103;216;land;false;hills;1
142;213;95;243;land;false;desert;1
143;240;229;253;land;false;plains;1
144;192;115;249;land;false;forest;1
145;154;120;244;land;false;desert;1
146;221;141;235;land;false;mountain;1
147;212;162;141;land;false;forest;1
148;233;221;175;land;false;forest;1
149;148;138;222;land;true;forest;1
150;217;222;248;land;false;forest;1
151;253;244;247;land;false;desert;1
152;106;241;154;land;false;plains;1
153;139;201;169;land;false;forest;1
154;121;222;224;land;false;forest;1
155;182;197;165;land;false;plains;1
156;61;254;242;land;false;desert;1
157;181;136;251;land;false;forest;1
158;103;227;222;land;false;desert;1
159;226;204;188;land;false;forest;1
160;253;173;151;land;false;desert;1
161;182;219;221;land;false;plains;1
162;129;247;159;land;false;plains;1
163;254;43;245;land;true;forest;1
164;239;238;88;land;false;desert;1
165;92;220;218;land;false;desert;1
166;232;130;214;land;false;desert;1
167;198;239;82;land;false;desert;1
168;231;180;117;land;false;hills;1
169;181;227;126;land;false;forest;1
170;38;239;247;land;false;forest;1
171;253;208;153;land;false;forest;1
172;200;106;206;land;false;plains;1
173;222;163;131;land;false;hills;1
174;115;229;189;land;false;plains;1
175;236;254;210;land;false;desert;1
176;219;153;246;land;false;plains;1
177;160;203;168;land;true;forest;1
178;160;205;148;land;false;forest;1
179;194;187;200;land;false;desert;1
180;208;164;129;land;false;desert;1
181;135;225;188;land;false;hills;1
182;180;106;245;land;false;hills;1
183;117;191;227;land;false;desert;1
184;129;180;228;land;false;forest;1
185;215;210;230;land;false;plains;1
186;236;233;145;land;false;forest;1
187;148;215;239;land;false;forest;1
188;253;61;249;land;false;hills;1
189;151;175;222;land;false;desert;1
190;167;160;247;land;false;plains;1
191;225;116;193;land;true;plains;1
192;142;132;233;land;false;desert;1
193;248;141;219;land;false;forest;1
194;146;235;218;land;false;hills;1
195;206;139;244;land;false;desert;1
196;225;239;116;land;false;hills;1
197;239;157;121;land;true;plains;1
198;251;200;97;land;false;forest;1
199;189;164;205;land;false;hills;1
200;206;224;189;land;false;hills;1
201;226;125;152;land;false;mountain;1
202;165;186;186;land;false;hills;1
203;221;127;201;land;false;forest;1
204;212;114;218;land;false;forest;1
205;123;238;172;land;false;forest;1
206;131;249;186;land;false;forest;1
207;251;105;220;land;false;hills;1
208;202;174;196;land;false;hills;1
209;216;221;95;land;false;hills;1
210;247;242;158;land;false;desert;1
211;253;237;130;land;false;desert;1
212;228;187;220;land;false;desert;1
213;231;122;207;land;false;hills;1
214;211;244;69;land;false;plains;1
215;197;241;204;land;false;desert;1
216;251;40;214;land;false;forest;1
217;203;216;94;land;false;forest;1
218;247;244;199;land;false;hills;1
219;171;229;149;land;false;plains;1
220;221;173;244;land;false;desert;1
221;80;245;244;land;false;forest;1
222;220;243;141;land;false;forest;1
223;220;86;212;land;false;desert;1
224;222;123;166;land;false;forest;1
225;84;212;207;land;false;forest;1
226;212;200;153;land;false;hills;1
227;116;235;208;land;false;plains;1
228;172;237;241;land;false;desert;1
229;236;192;168;land;false;hills;1
230;74;228;211;land;true;forest;1
231;198;84;246;land;false;forest;1
232;168;176;215;land;false;desert;1
233;215;106;254;land;false;desert;1
234;195;234;230;land;true;forest;1
235;229;196;204;land;false;hills;1
236;243;232;70;land;false;hills;1
237;214;222;79;land;false;hills;1
238;252;242;121;land;false;desert;1
239;222;131;189;land;false;plains;1
240;234;246;205;land;false;hills;1
241;82;213;219;land;false;forest;1
242;249;151;235;land;false;desert;1
243;242;186;122;land;false;mountain;1
244;212;113;245;land;false;desert;1
245;176;177;150;land;false;desert;1
246;210;194;192;land;false;forest;1
247;178;173;204;land;false;forest;1
248;85;232;218;land;false;forest;1
249;244;243;139;land;false;plains;1
250;252;174;123;land;false;mountain;1
251;221;241;196;land;false;forest;1
252;239;249;97;land;false;hills;1
253;164;245;113;land;false;forest;1
254;223;155;199;land;false;hills;1
255;236;229;59;land;false;forest;1
256;116;235;151;land;false;forest;1
257;239;205;194;land;false;forest;1
258;227;197;176;land;false;plains;1
259;251;228;56;land;false;desert;1
260;238;190;197;land;false;plains;1
261;149;177;252;land;true;desert;1
262;241;136;203;land;false;desert;1
263;219;99;242;land;false;mountain;1
264;89;243;216;land;false;forest;1
265;230;142;192;land;false;hills;1
266;157;248;232;land;false;desert;1
267;219;245;107;land;false;hills;1
268;115;188;235;land;false;forest;1
269;217;219;133;land;false;forest;1
270;252;237;63;land;false;desert;1
271;205;249;98;land;false;plains;1
272;154;144;231;land;false;desert;1
273;213;238;144;land;false;hills;1
274;208;134;209;land;false;forest;1
275;189;173;169;land;false;plains;1
276;116;212;188;land;false;plains;1
277;208;140;241;land;false;desert;1
278;253;208;192;land;false;forest;1
279;139;195;185;land;false;forest;1
280;249;102;164;land;false;forest;1
281;179;181;229;land;false;desert;1
282;47;218;252;land;false;desert;1
283;231;126;174;land;false;desert;1
284;219;232;124;land;false;hills;1
285;235;188;238;land;false;hills;1
286;156;195;250;land;false;desert;1
287;64;224;242;land;false;desert;1
288;135;175;253;land;false;forest;1
289;202;112;212;land;false;forest;1
290;184;221;121;land;false;desert;1
291;242;118;240;land;false;forest;1
292;81;202;239;land;false;forest;1
293;110;229;193;land;false;desert;1
294;252;222;167;land;false;desert;1
295;109;206;214;land;true;plains;1
296;217;236;252;land;false;desert;1
297;226;150;183;land;false;desert;1
298;215;177;199;land;false;forest;1
299;128;252;166;land;false;mountain;1
300;238;203;65;land;true;desert;1
301;248;250;212;land;false;forest;1
302;236;144;170;land;true;forest;1
303;186;191;241;land;false;desert;1
304;115;231;161;land;false;forest;1
305;210;230;250;land;false;forest;1
306;175;241;116;land;false;forest;1
307;102;197;242;land;true;forest;1
308;248;196;105;land;false;forest;1
309;246;149;176;land;false;forest;1
310;180;254;201;land;false;desert;1
311;235;83;197;land;false;desert;1
312;241;111;207;land;false;forest;1
313;127;235;175;land;false;desert;1
314;177;215;193;land;false;forest;1
315;184;220;228;land;false;hills;1
316;227;194;128;land;false;plains;1
317;238;153;183;land;false;hills;1
318;165;245;191;land;false;hills;1
319;32;216;253;land;false;desert;1
320;239;240;136;land;false;desert;1
321;203;159;204;land;false;hills;1
322;65;237;211;land;false;forest;1
323;187;239;212;land;false;desert;1
324;225;191;180;land;false;hills;1
325;202;238;122;land;false;forest;1
326;233;169;249;land;false;mountain;1
327;238;160;167;land;false;desert;1
328;211;227;192;land;false;desert;1
329;241;187;226;land;false;hills;1
330;189;208;177;land;false;hills;1
331;181;244;211;land;false;desert;1
332;248;49;206;land;false;desert;1
333;245;191;220;land;false;desert;1
334;91;231;204;land;false;desert;1
335;153;201;229;land;false;desert;1
336;201;249;222;land;false;desert;1
337;57;245;208;land;false;forest;1
338;237;200;141;land;false;desert;1
339;236;112;207;land;false;desert;1
340;43;220;241;land;false;desert;1
341;242;129;176;land;false;plains;1
342;244;195;185;land;false;forest;1
343;226;240;106;land;false;forest;1
344;217;149;169;land;false;forest;1
345;198;236;73;land;false;forest;1
346;136;163;237;land;false;forest;1
347;95;201;213;land;false;hills;1
348;202;237;150;land;false;desert;1
349;164;100;237;land;false;desert;1
350;137;199;215;land;false;mountain;1
351;99;218;203;land;false;forest;1
352;252;200;62;land;false;desert;1
353;221;204;116;land;false;forest;1
354;168;177;212;land;false;desert;1
355;94;236;244;land;false;plains;1
356;200;229;207;land;false;desert;1
357;213;226;217;land;false;desert;1
358;208;221;111;land;false;plains;1
359;196;179;191;land;false;desert;1
360;228;243;131;land;false;plains;1
361;171;116;220;land;false;desert;1
362;227;166;220;land;false;forest;1
363;232;249;186;land;false;desert;1
364;250;235;169;land;false;plains;1
365;153;174;199;land;false;desert;1
366;237;85;232;land;false;desert;1
367;210;227;143;land;false;forest;1
368;188;103;215;land;false;desert;1
369;200;209;144;land;false;forest;1
370;67;249;230;land;false;plains;1
371;180;81;252;land;false;desert;1
372;133;220;172;land;false;forest;1
373;164;169;173;land;false;forest;1
374;175;204;233;land;false;hills;1
375;239;148;231;land;false;mountain;1
376;92;189;228;land;false;forest;1
377;253;140;130;land;false;forest;1
378;254;219;244;land;false;desert;1
379;159;247;185;land;false;desert;1
380;180;171;185;land;false;hills;1
381;254;184;246;land;false;desert;1
382;200;247;183;land;false;hills;1
383;240;170;95;land;false;hills;1
384;146;197;210;land;false;desert;1
385;251;161;235;land;false;forest;1
386;233;139;234;land;true;plains;1
387;196;129;231;land;false;desert;1
388;248;154;229;land;false;forest;1
389;251;121;192;land;false;desert;1
390;181;142;246;land;false;mountain;1
391;168;173;208;land;false;forest;1
392;209;209;87;land;false;forest;1
393;228;241;71;land;false;desert;1
394;254;208;198;land;false;mountain;1
395;248;102;213;land;false;hills;1
396;198;134;181;land;false;forest;1
397;178;183;159;land;false;desert;1
398;251;153;221;land;false;hills;1
399;104;211;233;land;false;desert;1
400;239;119;203;land;false;desert;1
401;253;235;26;land;true;desert;1
402;213;242;207;land;false;desert;1
403;182;72;247;land;false;plains;1
404;254;155;236;land;false;desert;1
405;252;228;147;land;false;forest;1
406;250;87;249;land;false;forest;1
407;68;223;239;land;true;hills;1
408;171;164;220;land;true;forest;1
409;220;219;214;land;false;desert;1
410;80;251;207;land;false;desert;1
411;145;155;214;land;false;forest;1
412;167;127;237;land;false;forest;1
413;161;187;170;land;false;forest;1
414;238;125;243;land;false;plains;1
415;250;122;232;land;false;desert;1
416;245;206;187;land;false;forest;1
417;141;242;119;land;false;hills;1
418;223;115;245;land;false;forest;1
419;114;232;249;land;false;desert;1
420;224;219;218;land;false;hills;1
421;157;164;188;land;false;desert;1
422;240;173;216;land;false;desert;1
423;184;157;168;land;false;forest;1
424;179;176;178;land;false;desert;1
425;150;248;250;land;false;desert;1
426;206;110;194;land;false;desert;1
427;243;230;148;land;false;mountain;1
428;254;158;180;land;false;desert;1
429;244;131;249;land;false;desert;1
430;206;190;162;land;false;hills;1
431;144;201;157;land;false;desert;1
432;147;212;186;land;true;plains;1
433;132;186;199;land;false;hills;1
434;232;142;155;land;false;mountain;1
435;210;215;190;land;false;forest;1
436;200;246;219;land;false;desert;1
437;175;248;80;land;false;hills;1
438;232;28;249;land;false;forest;1
439;213;49;244;land;false;desert;1
440;249;211;77;land;false;desert;1
441;249;213;57;land;false;forest;1
442;194;202;134;land;false;desert;1
443;229;111;235;land;false;desert;1
444;208;217;157;land;false;hills;1
445;198;223;161;land;false;desert;1
446;219;209;119;land;false;hills;1
447;254;80;181;land;false;forest;1
448;41;246;235;land;false;forest;1
449;85;177;244;land;false;forest;1
450;99;215;253;land;true;forest;1
451;188;174;243;land;false;hills;1
452;139;253;113;land;false;desert;1
453;165;225;211;land;false;desert;1
454;204;231;207;land;false;plains;1
455;213;238;76;land;false;desert;1
456;231;226;234;land;false;forest;1
457;177;134;235;land;false;plains;1
458;174;90;252;land;false;forest;1
459;202;144;168;land;false;desert;1
460;105;168;236;land;false;plains;1
461;175;185;246;land;false;desert;1
462;236;194;103;land;false;forest;1
463;133;253;159;land;false;forest;1
464;164;168;197;land;false;desert;1
465;202;128;175;land;false;hills;1
466;232;129;206;land;false;forest;1
467;225;100;249;land;false;hills;1
468;158;185;209;land;false;desert;1
469;199;221;162;land;true;plains;1
470;147;210;165;land;false;hills;1
471;232;244;245;land;false;desert;1
472;242;213;100;land;false;hills;1
473;202;212;108;land;false;hills;1
474;224;147;237;land;false;desert;1
475;154;180;252;land;false;desert;1
476;220;125;226;land;false;plains;1
477;211;178;149;land;false;forest;1
478;208;214;162;land;false;hills;1
479;182;122;207;land;false;forest;1
480;172;250;117;land;false;hills;1
481;216;244;174;land;false;desert;1
482;254;239;27;land;false;hills;1
483;206;227;254;land;false;hills;1
484;237;220;190;land;false;desert;1
485;244;39;242;land;false;plains;1
486;254;227;143;land;false;desert;1
487;162;178;246;land;false;plains;1
488;230;187;168;land;false;desert;1
489;221;50;253;land;false;hills;1
490;173;249;168;land;false;hills;1
491;201;243;197;land;false;plains;1
492;176;163;234;land;false;desert;1
493;223;252;83;land;false;forest;1
494;247;236;89;land;false;forest;1
495;207;224;175;land;false;forest;1
496;224;238;154;land;false;mountain;1
497;223;246;176;land;false;desert;1
498;201;84;250;land;false;desert;1
499;219;236;195;land;false;forest;1
500;96;239;168;land;false;plains;1
501;234;205;118;land;true;plains;1
502;247;74;204;land;false;mountain;1
503;249;172;184;land;false;desert;1
504;133;220;201;land;false;hills;1
505;168;254;203;land;false;forest;1
506;206;133;177;land;false;plains;1
507;194;223;91;land;false;hills;1
508;200;224;136;land;false;forest;1
509;115;190;229;land;true;forest;1
510;243;142;146;land;false;forest;1
511;187;190;234;land;true;forest;1
512;191;121;236;land;false;plains;1
513;219;189;107;land;false;desert;1
514;230;113;199;land;false;forest;1
515;210;197;195;land;false;plains;1
516;191;137;202;land;false;desert;1
517;101;233;208;land;true;forest;1
518;83;243;197;land;false;hills;1
519;133;252;214;land;false;mountain;1
520;141;248;121;land;false;forest;1
521;245;194;114;land;false;desert;1
522;218;147;153;land;false;desert;1
523;196;121;224;land;false;desert;1
524;212;102;243;land;false;plains;1
525;196;210;200;land;false;hills;1
526;205;163;134;land;false;plains;1
527;140;238;194;land;false;desert;1
528;188;164;169;land;false;forest;1
529;254;101;234;land;true;plains;1
530;148;115;249;land;false;desert;1
531;94;173;234;land;false;desert;1
532;143;183;183;land;false;forest;1
533;244;242;38;land;false;plains;1
534;212;173;183;land;false;hills;1
535;236;114;242;land;false;plains;1
536;215;215;106;land;false;forest;1
537;132;228;145;land;false;desert;1
538;239;207;230;land;false;hills;1
539;131;251;193;land;true;desert;1
540;235;88;182;land;false;hills;1
541;137;210;233;land;false;forest;1
542;236;134;218;land;false;hills;1
543;44;243;220;land;false;desert;1
544;234;220;60;land;false;hills;1
545;189;251;205;land;true;plains;1
546;237;215;225;land;false;forest;1
547;223;212;237;land;true;forest;1
548;252;156;245;land;false;desert;1
549;218;90;237;land;false;desert;1
550;203;176;169;land;false;desert;1
551;201;92;209;land;false;mountain;1
552;148;250;116;land;false;hills;1
553;254;89;236;land;false;forest;1
554;253;74;254;land;false;hills;1
555;248;115;193;land;false;forest;1
556;205;151;157;land;false;desert;1
557;223;245;67;land;false;plains;1
558;153;248;156;land;false;forest;1
559;194;80;239;land;false;plains;1
560;96;254;212;land;false;hills;1
561;207;140;235;land;false;forest;1
562;236;229;252;land;false;hills;1
563;218;187;120;land;false;hills;1
564;206;115;224;land;false;forest;1
565;213;221;241;land;false;desert;1
566;158;161;222;land;false;hills;1
567;214;228;150;land;false;hills;1
568;207;243;214;land;false;hills;1
569;144;137;250;land;false;desert;1
570;84;230;209;land;false;hills;1
571;209;185;108;land;false;desert;1
572;119;253;154;land;false;desert;1
573;177;192;159;land;false;forest;1
574;138;231;156;land;false;forest;1
575;181;94;249;land;false;plains;1
576;202;254;88;land;true;desert;1
577;231;239;34;land;false;desert;1
578;194;217;253;land;false;desert;1
579;79;249;216;land;false;forest;1
580;213;146;178;land;false;hills;1
581;99;251;191;land;false;hills;1
582;238;179;250;land;false;hills;1
583;130;239;200;land;true;hills;1
584;146;251;156;land;false;plains;1
585;245;126;254;land;false;plains;1
586;202;163;211;land;false;forest;1
587;130;167;224;land;false;hills;1
588;251;211;254;land;false;forest;1
589;211;239;154;land;false;hills;1
590;98;188;232;land;false;hills;1
591;227;238;155;land;false;forest;1
592;184;135;250;land;false;hills;1
593;254;244;190;land;false;desert;1
594;238;242;116;land;false;desert;1
595;228;189;109;land;false;forest;1
596;27;254;236;land;false;desert;1
597;155;213;237;land;false;plains;1
598;175;148;216;land;false;forest;1
599;105;208;209;land;false;hills;1
600;242;247;106;land;false;plains;1
601;190;120;232;land;false;hills;1
602;194;216;240;land;true;forest;1
603;173;185;252;land;false;forest;1
604;199;200;116;land;true;desert;1
605;245;245;15;land;false;desert;1
606;189;192;199;land;false;forest;1
607;232;189;93;land;false;desert;1
608;228;55;245;land;false;desert;1
609;241;110;221;land;false;forest;1
610;188;195;235;land;false;desert;1
611;211;123;224;land;true;forest;1
612;206;161;234;land;false;forest;1
613;134;202;199;land;false;desert;1
614;190;252;75;land;false;desert;1
615;196;116;216;land;false;plains;1
616;35;250;228;land;false;desert;1
617;155;155;240;land;false;hills;1
618;188;201;221;land;false;desert;1
619;165;159;219;land;false;plains;1
620;127;234;172;land;false;hills;1
621;200;251;123;land;false;hills;1
622;204;177;229;land;false;hills;1
623;192;216;206;land;false;plains;1
624;199;76;240;land;false;forest;1
625;219;145;245;land;true;plains;1
626;192;247;183;land;false;desert;1
627;216;124;184;land;false;desert;1
628;198;174;164;land;false;desert;1
629;223;79;215;land;false;desert;1
630;212;150;219;land;true;hills;1
631;201;227;119;land;false;forest;1
632;211;234;192;land;false;desert;1
633;199;244;135;land;false;desert;1
634;139;229;194;land;false;forest;1
635;199;241;120;land;false;forest;1
636;89;203;217;land;false;hills;1
637;251;117;182;land;false;forest;1
638;201;184;224;land;false;hills;1
639;125;175;215;land;false;hills;1
640;114;209;224;land;true;plains;1
641;230;108;173;land;false;desert;1
642;245;112;216;land;false;desert;1
643;205;126;188;land;false;forest;1
644;153;139;234;land;false;hills;1
645;245;129;132;land;false;desert;1
646;145;195;234;land;false;desert;1
647;200;116;243;land;false;desert;1
648;203;214;128;land;false;forest;1
649;230;236;178;land;false;forest;1
650;149;252;225;land;false;forest;1
651;206;161;191;land;false;plains;1
652;111;162;242;land;false;hills;1
653;119;175;224;land;true;forest;1
654;236;168;135;land;false;desert;1
655;212;154;160;land;false;hills;1
656;209;130;178;land;false;desert;1
657;238;113;238;land;false;forest;1
658;228;103;180;land;false;desert;1
659;111;184;206;land;false;forest;1
660;199;190;113;land;false;desert;1
661;86;224;223;land;false;plains;1
662;103;205;244;land;false;desert;1
663;212;143;207;land;true;plains;1
664;181;238;123;land;false;forest;1
665;190;234;234;land;true;plains;1
666;193;132;254;land;false;mountain;1
667;238;162;169;land;false;hills;1
668;180;138;230;land;true;forest;1
669;220;239;85;land;false;desert;1
670;84;201;244;land;false;forest;1
671;183;249;188;land;false;plains;1
672;104;229;175;land;false;desert;1
673;128;240;245;land;false;hills;1
674;142;208;226;land;false;mountain;1
675;212;143;158;land;false;hills;1
676;188;252;215;land;false;desert;1
677;94;239;237;land;false;hills;1
678;228;94;185;land;false;desert;1
679;203;249;224;land;false;forest;1
680;195;164;235;land;false;forest;1
681;144;237;176;land;true;plains;1
682;167;137;242;land;false;hills;1
683;149;193;242;land;false;desert;1
684;129;189;220;land;true;plains;1
685;133;193;218;land;false;forest;1
686;224;152;223;land;false;forest;1
687;130;252;240;land;false;desert;1
688;161;130;226;land;false;desert;1
689;222;224;194;land;false;hills;1
690;180;200;222;land;false;mountain;1
691;45;253;236;land;false;desert;1
692;103;236;184;land;false;plains;1
693;236;214;248;land;false;hills;1
694;116;193;203;land;false;hills;1
695;237;162;197;land;false;plains;1
696;202;138;168;land;false;forest;1
697;155;131;238;land;false;forest;1
698;168;197;225;land;false;hills;1
699;207;213;87;land;false;hills;1
700;193;164;250;land;false;desert;1
701;177;163;244;land;false;forest;1
702;190;247;156;land;false;forest;1
703;193;234;194;land;false;plains;1
704;88;240;214;land;false;desert;1
705;67;227;216;land;false;desert;1
706;172;249;227;land;false;desert;1
707;242;201;180;land;false;desert;1
708;206;215;235;land;false;desert;1
709;245;178;231;land;false;forest;1
710;60;249;228;land;false;forest;1
711;220;238;241;land;false;forest;1
712;201;216;163;land;false;hills;1
713;251;234;30;land;false;desert;1
714;234;174;212;land;false;hills;1
715;78;238;254;land;false;forest;1
716;135;173;237;land;false;plains;1
717;163;175;173;land;true;plains;1
718;250;160;218;land;false;plains;1
719;211;237;227;land;false;hills;1
720;91;244;221;land;false;hills;1
721;231;177;220;land;false;desert;1
722;189;218;204;land;false;desert;1
723;148;241;193;land;false;plains;1
724;145;198;192;land;true;plains;1
725;239;231;249;land;false;forest;1
726;103;254;246;land;false;forest;1
727;136;238;193;land;false;mountain;1
728;250;136;213;land;false;desert;1
729;208;150;174;land;false;plains;1
730;251;121;199;land;false;desert;1
731;207;95;222;land;false;mountain;1
732;212;186;151;land;false;desert;1
733;223;228;254;land;false;plains;1
734;244;131;182;land;false;forest;1
735;211;131;185;land;false;hills;1
736;201;250;140;land;false;forest;1
737;232;92;192;land;false;desert;1
738;128;221;202;land;false;hills;1
739;228;131;202;land;false;plains;1
740;244;251;152;land;false;mountain;1
741;221;150;199;land;false;mountain;1
742;186;237;112;land;false;plains;1
743;186;202;237;land;false;desert;1
744;181;223;197;land;false;desert;1
745;216;225;244;land;false;forest;1
746;225;223;171;land;false;hills;1
747;156;204;181;land;false;desert;1
748;245;210;71;land;false;forest;1
749;243;248;221;land;false;forest;1
750;240;86;222;land;false;hills;1
751;176;210;115;land;false;desert;1
752;190;170;205;land;false;forest;1
753;181;201;241;land;false;forest;1
754;118;247;183;land;false;plains;1
755;239;161;161;land;false;forest;1
756;231;181;221;land;false;desert;1
757;167;173;237;land;false;desert;1
758;115;164;247;land;false;plains;1
759;250;208;200;land;false;desert;1
760;151;181;178;land;false;hills;1
761;254;247;30;land;false;forest;1
762;240;178;248;land;false;desert;1
763;217;85;204;land;false;desert;1
764;229;244;238;land;false;desert;1
765;212;235;232;land;false;forest;1
766;203;227;174;land;false;forest;1
767;121;167;244;land;false;hills;1
768;246;250;147;land;false;hills;1
769;238;206;173;land;false;plains;1
770;179;184;184;land;true;hills;1
771;244;237;32;land;false;forest;1
772;213;51;247;land;false;desert;1
773;235;166;201;land;false;marsh;1
774;245;223;98;land;false;hills;1
775;125;207;187;land;false;forest;1
776;181;173;203;land;false;forest;1
777;180;129;193;land;false;hills;1
778;179;177;170;land;false;desert;1
779;191;227;249;land;false;forest;1
780;133;173;232;land;false;hills;1
781;215;223;224;land;false;mountain;1
782;217;223;133;land;false;desert;1
783;124;183;232;land;false;desert;1
784;219;65;231;land;false;desert;1
785;225;197;159;land;false;forest;1
786;239;154;199;land;false;hills;1
787;206;239;172;land;false;forest;1
788;240;82;219;land;false;forest;1
789;137;162;242;land;false;hills;1
790;209;117;179;land;false;forest;1
791;184;248;71;land;true;forest;1
792;236;238;104;land;false;desert;1
793;231;208;137;land;false;plains;1
794;196;224;109;land;false;plains;1
795;233;193;198;land;false;forest;1
796;224;199;108;land;false;forest;1
797;155;215;131;land;false;hills;1
798;115;228;194;land;false;forest;1
799;187;205;193;land;false;plains;1
800;212;199;141;land;false;plains;1
801;200;98;231;land;false;hills;1
802;210;231;79;land;false;forest;1
803;86;227;245;land;false;plains;1
804;137;203;240;land;false;forest;1
805;193;237;86;land;true;plains;1
806;254;175;248;land;false;forest;1
807;241;228;175;land;false;plains;1
808;133;176;195;land;false;forest;1
809;154;254;119;land;false;hills;1
810;112;236;167;land;false;plains;1
811;205;252;76;land;false;hills;1
812;242;124;194;land;false;desert;1
813;218;114;208;land;false;plains;1
814;226;254;222;land;true;desert;1
815;90;235;180;land;false;desert;1
816;229;131;239;land;true;forest;1
817;229;229;234;land;false;desert;1
818;250;163;165;land;false;hills;1
819;239;241;98;land;true;plains;1
820;91;216;198;land;false;desert;1
